oid,num_detections,redshift,distance_mpcZTF17aaaaaby,24,distance_mpc,first_mjd,last_mjd,first_utc,last_utc,duration_days,peak_luminosity,r_squared
ZTF17aaaadxe,103,N/A (No catsHTM match),,,,58288.43481480004,60980.153530099895,2018-06-19T10:26:07.998723584+00:00,2025-11-01T03:41:05.000631040+00:00,2691.718715299852,N/A,0.016349111290066887
ZTF17aaaadxf,66,N/A (No catsHTM match),,,,58290.42490739981,60980.14510420011,2018-06-21T10:11:51.999343360+00:00,2025-11-01T03:28:57.002889728+00:00,2689.7201968003064,N/A,0.002924366517110033
ZTF17aaaadxh,41,N/A (No catsHTM match),,,,58301.32469910011,60869.22175930021,2018-07-02T07:47:34.002249216+00:00,2025-07-13T05:19:20.003538432+00:00,2567.8970602001064,N/A,
ZTF17aaaadxm,43,N/A (No catsHTM match),,,,58289.4108564998,60917.33908559987,2018-06-20T09:51:38.001582848+00:00,2025-08-30T08:08:16.995828992+00:00,2627.928229100071,N/A,-1.7301360153366279
ZTF17aaaadyb,52,N/A (No catsHTM match),,,,58292.42579860008,60960.34721060004,2018-06-23T10:13:08.999046400+00:00,2025-10-12T08:19:58.995843584+00:00,2667.921411999967,N/A,0.002035469537644885
ZTF17aaaadyg,66,N/A (No catsHTM match),,,,58281.433923599776,60891.27674769983,2018-06-12T10:24:50.999020544+00:00,2025-08-04T06:38:31.001265152+00:00,2609.842824100051,N/A,-2.317147408392728e-06
ZTF17aaaadyk,69,N/A (No catsHTM match),,,,58307.39268520009,60797.42892359989,2018-07-08T09:25:28.001287680+00:00,2025-05-02T10:17:38.999030272+00:00,2490.0362383998,N/A,0.251516137887537
ZTF17aaaadyl,147,N/A (No catsHTM match),,,,58280.42819439992,60869.29546299996,2018-06-11T10:16:35.996153344+00:00,2025-07-13T07:05:28.003196416+00:00,2588.8672686000355,N/A,0.012822047420425586
ZTF17aaaadzy,77,N/A (No catsHTM match),,,,58289.45255789999,60972.20287040016,2018-06-20T10:51:41.002558976+00:00,2025-10-24T04:52:08.002573568+00:00,2682.750312500168,N/A,-2.321966426688249e-06
ZTF17aaaaeaj,36,N/A (No catsHTM match),,,,58386.1276273001,60864.427615699824,2018-09-25T03:03:46.998728448+00:00,2025-07-08T10:15:45.996464896+00:00,2478.2999883997254,N/A,0.044062814287131435
ZTF17aaaaecp,146,N/A (No catsHTM match),,,,58287.404652799945,60972.28736109985,2018-06-18T09:42:42.001915392+00:00,2025-10-24T06:53:47.999027200+00:00,2684.882708299905,N/A,0.0017257724730663782
ZTF17aaaaedc,117,N/A (No catsHTM match),,,,58368.46535879979,60977.44552080007,2018-09-07T11:10:07.000301824+00:00,2025-10-29T10:41:32.997126400+00:00,2608.980162000284,N/A,-2.1684775277641677e-06
ZTF17aaaaedh,103,N/A (No catsHTM match),,,,58337.33226849977,60969.26194440015,2018-08-07T07:58:27.998380032+00:00,2025-10-21T06:17:11.996172544+00:00,2631.9296759003773,N/A,-2.5666405254476388e-06
ZTF17aaaaedk,28,N/A (No catsHTM match),,,,58324.47804399999,60776.44936340023,2018-07-25T11:28:23.001598976+00:00,2025-04-11T10:47:04.997779712+00:00,2451.97131940024,N/A,0.1622910602580997
ZTF17aaaaedl,31,N/A (No catsHTM match),,,,58301.32469910011,60980.14510420011,2018-07-02T07:47:34.002249216+00:00,2025-11-01T03:28:57.002889728+00:00,2678.8204051000066,N/A,0.9924518500017886
ZTF17aaaaedn,125,N/A (No catsHTM match),,,,58277.4506019,60980.14510420011,2018-06-08T10:48:52.004159744+00:00,2025-11-01T03:28:57.002889728+00:00,2702.694502300117,N/A,-2.3095398211658846e-06
ZTF17aaaaedo,98,N/A (No catsHTM match),,,,58364.490960599855,60973.424872700125,2018-09-03T11:46:58.995827456+00:00,2025-10-25T10:11:49.001290752+00:00,2608.9339121002704,N/A,-2.564803349702771e-06
ZTF17aaaaedw,70,N/A (No catsHTM match),,,,58435.35980319977,60943.49306710018,2018-11-13T08:38:06.996460032+00:00,2025-09-25T11:50:00.997455360+00:00,2508.1332639004104,N/A,-2.99048423205169
ZTF17aaaaeey,59,N/A (No catsHTM match),,,,58365.45032409998,60951.45326389978,2018-09-04T10:48:28.002237952+00:00,2025-10-03T10:52:42.000940800+00:00,2586.0029397998005,N/A,0.7773894112153581
ZTF17aaaaefd,59,N/A (No catsHTM match),,,,58364.470902800094,60964.4859491,2018-09-03T11:18:06.001928192+00:00,2025-10-16T11:39:46.002239488+00:00,2600.015046299901,N/A,-2.004800355726033e-06
ZTF17aaaaefq,89,N/A (No catsHTM match),,,,58505.122800900135,60983.34778939979,2019-01-22T02:56:49.997771776+00:00,2025-11-04T08:20:49.004142080+00:00,2478.2249884996563,N/A,0.011491117608897206
ZTF17aaaaeft,131,N/A (No catsHTM match),,,,58340.44858800015,60625.390497699846,2018-08-10T10:45:58.003212544+00:00,2024-11-11T09:22:19.001266688+00:00,2284.941909699701,N/A,0.1426333243402761
ZTF17aaaaege,86,N/A (No catsHTM match),,,,58344.47480319999,60619.4545948999,2018-08-14T11:23:42.996479232+00:00,2024-11-05T10:54:36.999351296+00:00,2274.9797916999087,N/A,0.016813658405176013
ZTF17aaaaegg,108,N/A (No catsHTM match),,,,58334.44648149982,60892.49136570003,2018-08-04T10:42:56.001584640+00:00,2025-08-05T11:47:33.996482560+00:00,2558.044884200208,N/A,-2.6871104772396848e-06
ZTF17aaaaegm,149,1.018601,,,4362.4128215894,58461.266307900194,60969.33834489994,2018-12-09T06:23:29.002576896+00:00,2025-10-21T08:07:12.999354624+00:00,2508.0720369997434,10.59314668958223,0.07823795673345901
ZTF17aaaaeio,52,N/A (No catsHTM match),,,,58450.36946759978,60761.20015050005,2018-11-28T08:52:02.000621312+00:00,2025-03-27T04:48:13.003204352+00:00,2310.8306829002686,N/A,0.00788590984817139
ZTF17aaaaeiu,21,N/A (No catsHTM match),,,,58850.164745400194,59991.15686339978,2020-01-02T03:57:14.002576896+00:00,2023-02-16T03:45:52.997741056+00:00,1140.9921179995872,N/A,-2.5207314926500857e-06
ZTF17aaaaelk,141,0.608947,,,2607.9673988818,58788.279664400034,60981.30543980002,2019-11-01T06:42:43.004162816+00:00,2025-11-02T07:19:49.998722048+00:00,2193.0257753999904,10.371619613692557,-2.3131636108786324e-06
ZTF17aaaaemx,138,N/A (No catsHTM match),,,,58352.42486110004,60981.23326390004,2018-08-22T10:11:47.999043072+00:00,2025-11-02T05:35:54.000963328+00:00,2628.808402800001,N/A,0.017049815761161824
ZTF17aaaaenu,93,N/A (No catsHTM match),,,,58432.27670140006,60977.278819399886,2018-11-10T06:38:27.000964864+00:00,2025-10-29T06:41:29.996150016+00:00,2545.0021179998294,N/A,-2.500007296069029e-06
ZTF17aaaaeqi,20,N/A (No catsHTM match),,,,59110.44402780011,60689.134178199805,2020-09-18T10:39:24.001929728+00:00,2025-01-14T03:13:12.996463104+00:00,1578.6901503996924,N/A,-2.6574178140226223e-06
ZTF17aaaaetc,27,2.141,,,9169.3664654,58431.196909700055,60818.49101850018,2018-11-09T04:43:32.998084608+00:00,2025-05-23T11:47:03.998415360+00:00,2387.2941088001244,337.9640644662638,-2.0890573968479487e-06
ZTF17aaaaewv,50,0.608947,,,2607.9673988818,58361.45100690005,60201.47192130005,2018-08-31T10:49:26.996164608+00:00,2023-09-14T11:19:34.000324352+00:00,1840.0209143999964,10.371801114959693,0.04523180339087218
ZTF17aaaaezt,114,N/A (No catsHTM match),,,,58365.44935189979,60968.34387730016,2018-09-04T10:47:04.004142080+00:00,2025-10-20T08:15:10.998733312+00:00,2602.894525400363,N/A,0.0180286921532824
ZTF17aaaafae,88,N/A (No catsHTM match),,,,58279.44949069992,60976.13478010008,2018-06-10T10:47:15.996472832+00:00,2025-10-28T03:14:05.000646912+00:00,2696.685289400164,N/A,0.19593153358790638
ZTF17aaaafai,63,N/A (No catsHTM match),,,,58286.430092600174,60835.37950230017,2018-06-17T10:19:20.000655104+00:00,2025-06-09T09:06:28.998734848+00:00,2548.949409699999,N/A,-2.3697049895687883e-06
ZTF17aaaafak,70,N/A (No catsHTM match),,,,58303.36851850012,60932.28425930021,2018-07-04T08:50:39.998410752+00:00,2025-09-14T06:49:20.003538432+00:00,2628.91574080009,N/A,0.04782572518892969
ZTF17aaaafan,75,N/A (No catsHTM match),,,,58288.43481480004,60636.1209028,2018-06-19T10:26:07.998723584+00:00,2024-11-22T02:54:06.001920+00:00,2347.6860879999585,N/A,0.04295535600603939
ZTF17aaaafas,115,N/A (No catsHTM match),,,,58347.493483799975,60761.24369210005,2018-08-17T11:50:37.000317952+00:00,2025-03-27T05:50:54.997444096+00:00,2413.7502083000727,N/A,-1.6396348840874708e-06
ZTF17aaaafav,67,N/A (No catsHTM match),,,,58336.34733799985,60923.26637730002,2018-08-06T08:20:10.003186688+00:00,2025-09-05T06:23:34.998722048+00:00,2586.919039300177,N/A,-2.9064846591708715e-06
ZTF17aaaafaz,128,N/A (No catsHTM match),,,,58276.41141200019,60965.26385420002,2018-06-07T09:52:25.996816384+00:00,2025-10-17T06:19:57.002881792+00:00,2688.85244219983,N/A,0.010374809410226282
ZTF17aaaafbd,90,N/A (No catsHTM match),,,,58289.45255789999,60980.14510420011,2018-06-20T10:51:41.002558976+00:00,2025-11-01T03:28:57.002889728+00:00,2690.6925463001244,N/A,-3.305239856921105e-06
ZTF17aaaafbg,61,N/A (No catsHTM match),,,,58363.266597200185,60882.30405090004,2018-09-02T06:23:53.998095872+00:00,2025-07-26T07:17:49.997763584+00:00,2519.037453699857,N/A,0.795695624381106
ZTF17aaaafbi,75,N/A (No catsHTM match),,,,58290.3833912001,60797.46928239986,2018-06-21T09:12:04.999688448+00:00,2025-05-02T11:15:45.999348224+00:00,2507.085891199764,N/A,0.012251008534464147
ZTF17aaaafbn,47,N/A (No catsHTM match),,,,58289.4108564998,60675.17591439979,2018-06-20T09:51:38.001582848+00:00,2024-12-31T04:13:19.004142080+00:00,2385.765057899989,N/A,-2.305195518248482e-06
ZTF17aaaafbp,142,N/A (No catsHTM match),,,,58288.43481480004,60957.245243099984,2018-06-19T10:26:07.998723584+00:00,2025-10-09T05:53:09.003838720+00:00,2668.810428299941,N/A,-2.4351161249658304e-06
ZTF17aaaafbw,36,N/A (No catsHTM match),,,,58280.42819439992,58429.13767360011,2018-06-11T10:16:35.996153344+00:00,2018-11-07T03:18:14.999049728+00:00,148.70947920018807,N/A,
ZTF17aaaafch,141,N/A (No catsHTM match),,,,58282.42660879996,60878.36079860013,2018-06-13T10:14:19.000316160+00:00,2025-07-22T08:39:32.999051264+00:00,2595.934189800173,N/A,-2.586916986624388e-06
ZTF17aaaafci,64,N/A (No catsHTM match),,,,58287.404652799945,60980.14510420011,2018-06-18T09:42:42.001915392+00:00,2025-11-01T03:28:57.002889728+00:00,2692.740451400168,N/A,-1.9805724475437407
